1568171190, 63716, 0, 0, 0, 0, 0, 0, 0, 0
1568171190, 535968, 0, 0, 0, 0, 0, 0, 0, 0
1568171191, 13373, 0, 0, 0, 0, 0, 0, 0, 0
1568171191, 493549, 0, 0, 0, 0, 0, 0, 0, 0
1568171191, 963344, 0, 0, 0, 0, 0, 0, 0, 0
1568171192, 443128, 0, 0, 0, 0, 0, 0, 0, 0
1568171192, 917972, 0, 0, 0, 0, 0, 0, 0, 0
1568171193, 393470, 0, 0, 0, 0, 0, 0, 0, 0
1568171193, 873222, 0, 0, 0, 0, 0, 0, 0, 0
1568171194, 344993, 0, 0, 0, 0, 0, 0, 0, 0
1568171194, 823166, 0, 0, 0, 0, 0, 0, 0, 0
1568171195, 299967, 0, 0, 0, 0, 0, 0, 0, 0
1568171195, 773285, 0, 0, 0, 0, 0, 0, 0, 0
1568171196, 253188, 0, 0, 0, 0, 0, 0, 0, 0
1568171196, 727025, 0, 0, 0, 0, 0, 0, 0, 0
1568171197, 203254, 0, 0, 0, 0, 0, 0, 0, 0
1568171197, 682974, 0, 0, 0, 0, 0, 0, 0, 0
1568171198, 153730, 0, 0, 0, 0, 0, 0, 0, 0
1568171198, 633466, 0, 0, 0, 0, 0, 0, 0, 0
1568171199, 108995, 0, 0, 0, 0, 0, 0, 0, 0
1568171199, 583303, 0, 0, 0, 0, 0, 0, 0, 0
1568171200, 63171, 0, 0, 0, 0, 0, 0, 0, 0
1568171200, 535970, 0, 0, 0, 0, 0, 0, 0, 0
1568171201, 13304, 0, 0, 0, 0, 0, 0, 0, 0
1568171201, 493133, 0, 0, 0, 0, 0, 0, 0, 0
1568171201, 963329, 0, 0, 0, 0, 0, 0, 0, 0
1568171202, 443223, 0, 0, 0, 0, 0, 0, 0, 0
1568171202, 917970, 0, 0, 0, 0, 0, 0, 0, 0
1568171203, 393332, 0, 0, 0, 0, 0, 0, 0, 0
1568171203, 873283, 0, 0, 0, 0, 0, 0, 0, 0
1568171204, 344996, 0, 0, 0, 0, 0, 0, 0, 0
1568171204, 823318, 0, 0, 0, 0, 0, 0, 0, 0
1568171205, 299968, 0, 0, 0, 0, 0, 0, 0, 0
1568171205, 773331, 0, 0, 0, 0, 0, 0, 0, 0
1568171206, 253366, 0, 0, 0, 0, 0, 0, 0, 0
1568171206, 726969, 0, 0, 0, 0, 0, 0, 0, 0
1568171207, 203183, 0, 0, 0, 0, 0, 0, 0, 0
1568171207, 683062, 0, 0, 0, 0, 0, 0, 0, 0
1568171208, 153727, 0, 0, 0, 0, 0, 0, 0, 0
1568171208, 633340, 0, 0, 0, 0, 0, 0, 0, 0
1568171209, 108995, 0, 0, 0, 0, 0, 0, 0, 0
1568171209, 583258, 0, 0, 0, 0, 0, 0, 0, 0
1568171210, 63183, 0, 0, 0, 0, 0, 0, 0, 0
1568171210, 535969, 0, 0, 0, 0, 0, 0, 0, 0
1568171211, 13367, 0, 0, 0, 0, 0, 0, 0, 0
1568171211, 493176, 0, 0, 0, 0, 0, 0, 0, 0
1568171211, 963320, 0, 0, 0, 0, 0, 0, 0, 0
1568171212, 443252, 0, 0, 0, 0, 0, 0, 0, 0
1568171212, 917964, 0, 0, 0, 0, 0, 0, 0, 0
1568171213, 393358, 0, 0, 0, 0, 0, 0, 0, 0
1568171213, 873294, 0, 0, 0, 0, 0, 0, 0, 0
1568171214, 344995, 0, 0, 0, 0, 0, 0, 0, 0
1568171214, 823306, 0, 0, 0, 0, 0, 0, 0, 0
1568171215, 299968, 0, 0, 0, 0, 0, 0, 0, 0
1568171215, 773373, 0, 0, 0, 0, 0, 0, 0, 0
1568171216, 253292, 0, 0, 0, 0, 0, 0, 0, 0
1568171216, 726969, 0, 0, 0, 0, 0, 0, 0, 0
1568171217, 203202, 0, 0, 0, 0, 0, 0, 0, 0
1568171217, 683042, 0, 0, 0, 0, 0, 0, 0, 0
1568171218, 153719, 0, 0, 0, 0, 0, 0, 0, 0
1568171218, 633394, 0, 0, 0, 0, 0, 0, 0, 0
1568171219, 108993, 0, 0, 0, 0, 0, 0, 0, 0
1568171219, 583354, 0, 0, 0, 0, 0, 0, 0, 0
1568171220, 63216, 0, 0, 0, 0, 0, 0, 0, 0
1568171220, 535966, 0, 0, 0, 0, 0, 0, 0, 0
1568171220, 793244, 0, 0, 0, 0, 0, 0, 0, 0
1568171221, 268991, 0, 0, 0, 0, 0, 0, 0, 0
1568171221, 743222, 0, 0, 0, 0, 0, 0, 0, 0
1568171222, 223021, 0, 0, 0, 0, 0, 0, 0, 0
1568171222, 695965, 0, 0, 0, 0, 0, 0, 0, 0
1568171223, 173780, 0, 0, 0, 0, 0, 0, 0, 0
1568171223, 653266, 0, 0, 0, 0, 0, 0, 0, 0
1568171224, 123086, 0, 0, 0, 0, 0, 0, 0, 0
1568171224, 616849, 0, 0, 0, 0, 0, 0, 0, 0
1568171225, 77972, 0, 0, 0, 0, 0, 0, 0, 0
1568171225, 553408, 0, 0, 0, 0, 0, 0, 0, 0
1568171226, 33684, 0, 0, 0, 0, 0, 0, 0, 0
1568171226, 504996, 0, 0, 0, 0, 0, 0, 0, 0
1568171226, 983242, 0, 0, 0, 0, 0, 0, 0, 0
1568171227, 459958, 0, 0, 0, 0, 0, 0, 0, 0
1568171227, 933897, 0, 0, 0, 0, 0, 0, 0, 0
1568171228, 413259, 0, 0, 0, 0, 0, 0, 0, 0
1568171228, 886967, 0, 0, 0, 0, 0, 0, 0, 0
1568171229, 363207, 0, 0, 0, 0, 0, 0, 0, 0
1568171229, 842906, 0, 0, 0, 0, 0, 0, 0, 0
1568171230, 313930, 0, 0, 0, 0, 0, 0, 0, 0
1568171230, 793845, 0, 0, 0, 0, 0, 0, 0, 0
1568171231, 268870, 0, 0, 0, 0, 0, 0, 0, 0
1568171231, 743252, 0, 0, 0, 0, 0, 0, 0, 0
1568171232, 223078, 0, 0, 0, 0, 0, 0, 0, 0
1568171232, 695971, 0, 0, 0, 0, 0, 0, 0, 0
