1567060447.296260,180.000000,180.000000,0.000000,0.000000,180.000000,180.000000,0.000000,0.000000
1567060447.298010,180.000000,180.000000,0.000000,0.000000,180.000000,180.000000,0.000000,0.000000
1567060447.349440,103.884925,180.000000,57.297513,0.000000,96.484893,180.000000,73.749203,0.000000
1567060447.400284,103.830756,180.000000,57.301100,0.000000,96.446867,180.000000,73.747050,0.000000
1567060447.451421,103.753986,180.000000,57.301818,0.000000,96.297991,180.000000,73.746692,0.000000
1567060447.502431,103.704480,180.000000,57.301818,0.000000,96.118622,180.000000,73.746692,0.000000
1567060447.553789,103.665378,180.000000,57.301459,0.000000,95.947505,180.000000,73.747409,0.000000
1567060447.605805,103.647441,180.000000,57.300741,0.000000,95.812261,180.000000,73.747409,0.000000
1567060447.656340,103.592913,180.000000,57.299665,0.000000,95.704640,180.000000,73.746692,0.000000
1567060447.707410,103.413544,180.000000,57.299665,0.000000,95.612444,180.000000,73.746333,0.000000
1567060447.758490,103.085300,180.000000,57.300383,0.000000,95.492626,180.000000,73.746333,0.000000
1567060447.809856,102.680285,180.000000,57.303253,0.000000,95.322226,180.000000,73.746692,0.000000
1567060447.861312,102.316526,180.000000,57.307557,0.000000,95.105548,180.000000,73.747050,0.000000
1567060447.912154,102.088369,180.000000,57.308634,0.000000,94.882414,180.000000,73.747050,0.000000
1567060447.963497,102.037070,180.000000,57.308992,0.000000,94.703763,180.000000,73.747050,0.000000
1567060448.015264,102.037428,180.000000,57.311504,0.000000,94.600446,180.000000,73.745974,0.000000
1567060448.066085,102.037428,180.000000,57.312580,0.000000,94.614437,180.000000,73.743463,0.000000
1567060448.117231,102.038504,180.000000,57.312221,0.000000,94.627352,180.000000,73.742746,0.000000
1567060448.168179,102.040298,180.000000,57.312221,0.000000,94.630580,180.000000,73.744180,0.000000
1567060448.219242,102.041016,180.000000,57.312221,0.000000,94.632015,180.000000,73.749203,0.000000
1567060448.270316,102.042809,180.000000,57.311862,0.000000,94.636320,180.000000,73.751714,0.000000
1567060448.321693,102.046755,180.000000,57.311504,0.000000,94.654974,180.000000,73.753149,0.000000
1567060448.372468,102.049625,180.000000,57.311145,0.000000,94.656051,180.000000,73.753508,0.000000
1567060448.423805,102.050702,180.000000,57.311145,0.000000,94.655692,180.000000,73.757454,0.000000
1567060448.475723,102.050702,180.000000,57.309351,0.000000,94.655333,180.000000,73.762835,0.000000
1567060448.526306,102.051419,180.000000,57.287468,0.000000,94.653898,180.000000,73.792251,0.000000
1567060448.577438,102.051419,180.000000,57.238321,0.000000,94.652822,180.000000,73.855748,0.000000
1567060448.628437,102.051419,180.000000,57.220384,0.000000,94.648517,180.000000,73.926778,0.000000
1567060448.679780,102.051419,180.000000,57.219308,0.000000,94.642060,180.000000,73.991709,0.000000
1567060448.731081,102.052136,180.000000,57.216438,0.000000,94.642419,180.000000,74.002471,0.000000
1567060448.782162,102.053213,180.000000,57.205676,0.000000,94.643136,180.000000,74.003548,0.000000
1567060448.833317,102.055724,180.000000,57.181999,0.000000,94.643854,180.000000,74.003906,0.000000
1567060448.885206,102.065410,180.000000,57.151507,0.000000,94.646006,180.000000,74.006776,0.000000
1567060448.935760,102.082988,180.000000,57.150430,0.000000,94.648517,180.000000,74.010722,0.000000
1567060448.987071,102.115992,180.000000,57.150430,0.000000,94.648876,180.000000,74.010722,0.000000
1567060449.038170,102.144332,180.000000,57.151148,0.000000,94.651746,180.000000,74.009287,0.000000
1567060449.089462,102.175542,180.000000,57.151148,0.000000,94.652105,180.000000,74.007494,0.000000
1567060449.140324,102.203524,180.000000,57.152224,0.000000,94.651746,180.000000,74.006776,0.000000
1567060449.191392,102.203524,180.000000,57.152583,0.000000,94.651387,180.000000,74.006417,0.000000
1567060449.242485,102.202447,180.000000,57.152942,0.000000,94.649593,180.000000,74.004265,0.000000
1567060449.293839,102.201012,180.000000,57.152942,0.000000,94.647082,180.000000,73.999960,0.000000
1567060449.345745,102.199219,180.000000,57.152942,0.000000,94.642060,180.000000,73.995297,0.000000
1567060449.396371,102.197425,180.000000,57.152942,0.000000,94.637038,180.000000,73.992068,0.000000
1567060449.447366,102.196708,180.000000,57.153659,0.000000,94.619101,180.000000,73.989557,0.000000
1567060449.498446,102.196349,180.000000,57.154018,0.000000,94.569236,180.000000,73.989557,0.000000
1567060449.549594,102.196349,180.000000,57.154018,0.000000,94.488879,180.000000,73.989198,0.000000
1567060449.601095,102.196349,180.000000,57.154018,0.000000,94.415338,180.000000,73.988481,0.000000
1567060449.652079,102.195631,180.000000,57.153659,0.000000,94.380899,180.000000,73.987404,0.000000
1567060449.703170,102.192403,180.000000,57.151507,0.000000,94.354353,180.000000,73.980947,0.000000
1567060449.754655,102.191327,180.000000,57.151507,0.000000,94.293009,180.000000,73.957629,0.000000
1567060449.805863,102.190968,180.000000,57.150430,0.000000,94.203324,180.000000,73.960858,0.000000
1567060449.856551,102.190968,180.000000,57.147919,0.000000,94.136599,180.000000,73.957629,0.000000
1567060449.907973,102.190968,180.000000,57.143614,0.000000,94.086017,180.000000,73.959423,0.000000
1567060449.959092,102.190968,180.000000,57.143256,0.000000,94.037229,180.000000,73.961575,0.000000
1567060450.010188,102.190968,180.000000,57.139668,0.000000,94.010324,180.000000,73.961934,0.000000
1567060450.061322,102.190968,180.000000,57.139310,0.000000,94.013552,180.000000,73.961934,0.000000
1567060450.112313,102.191327,180.000000,57.139668,0.000000,94.013911,180.000000,73.961934,0.000000
1567060450.163395,102.191685,180.000000,57.140386,0.000000,94.014270,180.000000,73.961934,0.000000
1567060450.215295,102.191685,180.000000,57.141462,0.000000,94.015346,180.000000,73.961934,0.000000
1567060450.266171,102.191685,180.000000,57.141462,0.000000,94.015705,180.000000,73.961934,0.000000
1567060450.317252,102.191685,180.000000,57.141462,0.000000,94.015705,180.000000,73.961934,0.000000
1567060450.368171,102.191685,180.000000,57.141462,0.000000,94.015705,180.000000,73.961934,0.000000
1567060450.419262,102.191685,180.000000,57.141462,0.000000,94.014987,180.000000,73.961575,0.000000
1567060450.470327,102.191685,180.000000,57.140745,0.000000,94.014629,180.000000,73.961575,0.000000
1567060450.521492,102.192044,180.000000,57.139668,0.000000,94.014629,180.000000,73.961575,0.000000
1567060450.572751,102.192403,180.000000,57.139310,0.000000,94.014629,180.000000,73.962651,0.000000
1567060450.624196,102.193479,180.000000,57.140386,0.000000,94.014629,180.000000,73.966956,0.000000
1567060450.675665,102.194196,180.000000,57.141821,0.000000,94.015705,180.000000,73.966956,0.000000
1567060450.726341,102.194555,180.000000,57.148637,0.000000,94.017140,180.000000,73.966239,0.000000
1567060450.777458,102.194555,180.000000,57.222895,0.000000,94.018575,180.000000,73.966239,0.000000
1567060450.828604,102.194555,180.000000,57.443519,0.000000,94.023956,180.000000,73.966239,0.000000
1567060450.879858,102.194196,180.000000,57.937141,0.000000,94.028978,180.000000,73.966239,0.000000
1567060450.931079,102.192403,180.000000,58.801698,0.000000,94.027543,180.000000,73.965880,0.000000
1567060450.982184,102.190968,180.000000,60.049386,0.000000,94.026467,180.000000,73.966598,0.000000
1567060451.033381,102.190250,180.000000,61.605230,0.000000,94.022879,180.000000,73.966956,0.000000
1567060451.084813,102.153659,180.000000,63.356585,0.000000,94.022162,180.000000,73.971620,0.000000
1567060451.135852,102.123525,180.000000,65.234933,0.000000,94.022521,180.000000,73.977001,0.000000
1567060451.186852,102.119579,180.000000,67.562062,0.000000,94.023597,180.000000,73.999960,0.000000
1567060451.238098,102.119938,180.000000,69.563098,0.000000,94.024673,180.000000,73.997808,0.000000
1567060451.289336,102.122090,180.000000,71.537229,0.000000,94.032924,180.000000,73.997449,0.000000
1567060451.340275,102.123166,180.000000,73.463648,0.000000,94.081712,180.000000,73.997449,0.000000
1567060451.391333,102.124243,180.000000,75.218591,0.000000,94.195432,180.000000,73.998166,0.000000
1567060451.442484,102.127113,180.000000,76.700534,0.000000,94.373007,180.000000,73.998525,0.000000
1567060451.493856,102.127113,180.000000,77.744818,0.000000,94.594707,180.000000,73.999243,0.000000
1567060451.545805,102.129624,180.000000,78.191446,0.000000,94.817482,180.000000,73.997808,0.000000
1567060451.596307,102.133929,180.000000,78.148756,0.000000,94.998286,180.000000,73.997090,0.000000
1567060451.647363,102.133570,180.000000,78.110371,0.000000,95.034877,180.000000,73.990633,0.000000
1567060451.698444,102.132494,180.000000,78.120057,0.000000,95.023398,180.000000,73.982741,0.000000
1567060451.749810,102.131417,180.000000,78.134048,0.000000,95.024833,180.000000,73.960499,0.000000
1567060451.801285,102.128906,180.000000,78.196468,0.000000,95.024833,180.000000,73.960499,0.000000
1567060451.852211,102.127471,180.000000,78.301220,0.000000,95.024833,180.000000,73.960140,0.000000
1567060451.903290,102.124243,180.000000,78.390545,0.000000,95.024115,180.000000,73.959423,0.000000
1567060451.955129,102.122090,180.000000,78.463728,0.000000,95.023756,180.000000,73.957988,0.000000
1567060452.006007,102.117785,180.000000,78.554847,0.000000,95.023398,180.000000,73.955477,0.000000
1567060452.057162,102.103077,180.000000,78.629106,0.000000,95.023398,180.000000,73.943638,0.000000
1567060452.108071,102.061105,180.000000,78.700494,0.000000,95.023398,180.000000,73.900590,0.000000
1567060452.159176,102.020209,180.000000,78.761480,0.000000,95.023398,180.000000,73.867227,0.000000
1567060452.210287,101.976084,180.000000,78.805963,0.000000,95.023398,180.000000,73.842474,0.000000
1567060452.261485,101.938776,180.000000,78.807757,0.000000,95.024115,180.000000,73.831712,0.000000
1567060452.312412,101.939493,180.000000,78.808833,0.000000,95.025191,180.000000,73.833147,0.000000
1567060452.363764,101.940210,180.000000,78.807757,0.000000,95.026626,180.000000,73.834941,0.000000
1567060452.415745,101.940928,180.000000,78.806680,0.000000,95.028779,180.000000,73.835300,0.000000
1567060452.466304,101.942363,180.000000,78.803452,0.000000,95.030572,180.000000,73.836017,0.000000
1567060452.517518,101.942722,180.000000,78.802734,0.000000,95.034518,180.000000,73.838887,0.000000
1567060452.568428,101.944157,180.000000,78.801658,0.000000,95.037747,180.000000,73.838887,0.000000
1567060452.619785,101.945233,180.000000,78.801299,0.000000,95.042411,180.000000,73.840681,0.000000
1567060452.670871,101.945950,180.000000,78.800941,0.000000,95.053890,180.000000,73.846421,0.000000
1567060452.722099,101.946309,180.000000,78.800941,0.000000,95.074697,180.000000,73.851084,0.000000
1567060452.773334,101.947026,180.000000,78.800582,0.000000,95.075773,180.000000,73.851084,0.000000
