1567066833.057854,126.478914,180.000000,0.000000,78.889190,0.000000,0.000000,125.274633,180.000000,0.000000,75.748087,0.000000,0.000000,90.000000,90.000000,0.000000,90.000000,90.000000,0.000000
1567066833.313643,126.478914,180.000000,65532.000000,78.889190,0.000000,0.000000,125.274633,180.000000,0.000000,75.748087,0.000000,0.000000,90.000000,90.000000,0.000000,90.000000,90.000000,0.000000
1567066833.569266,126.478914,180.000000,0.000000,78.889190,0.000000,4.000000,125.274633,180.000000,0.000000,75.748087,0.000000,0.000000,90.000000,90.000000,0.000000,90.000000,90.000000,0.000000
1567066833.824643,126.478914,180.000000,65532.000000,78.889190,0.000000,4.000000,125.274633,180.000000,0.000000,75.748087,0.000000,0.000000,90.000000,90.000000,0.000000,90.000000,90.000000,0.000000
1567066834.080731,126.478914,180.000000,0.000000,78.889190,0.000000,0.000000,125.274633,180.000000,0.000000,75.748087,0.000000,0.000000,90.000000,90.000000,0.000000,90.000000,90.000000,0.000000
1567066834.335797,126.478914,180.000000,0.000000,78.889190,0.000000,0.000000,125.274633,180.000000,4.000000,75.748087,0.000000,0.000000,90.000000,90.000000,0.000000,90.000000,90.000000,0.000000
1567066834.591382,126.478914,180.000000,0.000000,78.889190,0.000000,0.000000,125.274633,180.000000,0.000000,75.748087,0.000000,0.000000,90.000000,90.000000,0.000000,90.000000,90.000000,0.000000
1567066834.847038,126.478914,180.000000,0.000000,78.889190,0.000000,0.000000,125.274633,180.000000,0.000000,75.748087,0.000000,0.000000,90.000000,90.000000,0.000000,90.000000,90.000000,0.000000
1567066835.102583,126.478914,180.000000,0.000000,78.889190,0.000000,0.000000,125.274633,180.000000,0.000000,75.748087,0.000000,0.000000,90.000000,90.000000,0.000000,90.000000,90.000000,0.000000
1567066835.357890,126.478914,180.000000,0.000000,78.889190,0.000000,0.000000,125.274633,180.000000,0.000000,75.748087,0.000000,0.000000,90.000000,90.000000,0.000000,90.000000,90.000000,0.000000
1567066835.613369,126.478914,180.000000,0.000000,78.888473,0.000000,0.000000,125.273916,180.000000,0.000000,75.748087,0.000000,0.000000,90.000000,90.000000,0.000000,90.000000,90.000000,0.000000
1567066835.868838,126.478914,180.000000,0.000000,78.888473,0.000000,4.000000,125.273557,180.000000,0.000000,75.748087,0.000000,0.000000,90.000000,90.000000,0.000000,90.000000,90.000000,0.000000
1567066836.124548,126.478914,180.000000,65532.000000,78.888473,0.000000,4.000000,125.273557,180.000000,0.000000,75.748087,0.000000,0.000000,90.000000,90.000000,0.000000,90.000000,90.000000,0.000000
1567066836.380255,126.478197,180.000000,0.000000,78.888831,0.000000,4.000000,125.271046,180.000000,0.000000,75.748087,0.000000,0.000000,90.000000,90.000000,0.000000,90.000000,90.000000,0.000000
1567066836.636024,126.477838,180.000000,65532.000000,78.889549,0.000000,0.000000,125.271046,180.000000,0.000000,75.748087,0.000000,0.000000,90.000000,90.000000,0.000000,90.000000,90.000000,0.000000
1567066836.891685,126.475327,180.000000,0.000000,78.890266,0.000000,4.000000,125.272122,180.000000,0.000000,75.748087,0.000000,0.000000,90.000000,90.000000,0.000000,90.000000,90.000000,0.000000
1567066837.148087,126.474251,180.000000,0.000000,78.889908,0.000000,0.000000,125.273198,180.000000,0.000000,75.748087,0.000000,0.000000,90.000000,90.000000,0.000000,90.000000,90.000000,0.000000
1567066837.402884,126.469946,180.000000,0.000000,78.888831,0.000000,0.000000,125.273198,180.000000,0.000000,75.748087,0.000000,0.000000,90.000000,90.000000,0.000000,90.000000,90.000000,0.000000
1567066837.659337,126.455596,180.000000,0.000000,78.888831,0.000000,0.000000,125.272481,180.000000,0.000000,75.748087,0.000000,0.000000,90.000000,90.000000,0.000000,90.000000,90.000000,0.000000
1567066837.914264,126.455596,180.000000,0.000000,78.888473,0.000000,0.000000,125.272481,180.000000,65532.000000,75.748445,0.000000,0.000000,90.000000,90.000000,0.000000,90.000000,90.000000,0.000000
1567066838.169898,126.451291,180.000000,0.000000,78.887755,0.000000,0.000000,125.272122,180.000000,0.000000,75.748445,0.000000,0.000000,90.000000,90.000000,0.000000,90.000000,90.000000,0.000000
1567066838.425313,126.453085,180.000000,0.000000,78.885244,0.000000,0.000000,125.271763,180.000000,0.000000,75.748087,0.000000,0.000000,90.000000,90.000000,0.000000,90.000000,90.000000,0.000000
1567066838.681612,126.454520,180.000000,0.000000,78.884168,0.000000,0.000000,125.271046,180.000000,0.000000,75.748087,0.000000,0.000000,90.000000,90.000000,0.000000,90.000000,90.000000,0.000000
1567066838.937360,126.421875,180.000000,0.000000,78.843630,0.000000,0.000000,125.146564,180.000000,0.000000,75.748445,0.000000,0.000000,90.000000,90.000000,0.000000,90.000000,90.000000,0.000000
1567066839.192659,126.399633,180.000000,0.000000,78.847935,0.000000,0.000000,125.027822,180.000000,0.000000,75.748445,0.000000,0.000000,90.000000,90.000000,0.000000,90.000000,90.000000,0.000000
1567066839.448580,126.311743,180.000000,4.000000,78.854034,0.000000,0.000000,125.027822,180.000000,0.000000,75.748087,0.000000,0.000000,90.000000,90.000000,0.000000,90.000000,90.000000,0.000000
1567066839.704195,126.088249,180.000000,0.000000,78.784439,0.000000,0.000000,125.027822,180.000000,0.000000,75.749522,0.000000,0.000000,90.000000,90.000000,0.000000,90.000000,90.000000,0.000000
1567066839.959687,126.089326,180.000000,0.000000,78.786591,0.000000,0.000000,125.028181,180.000000,4.000000,75.748445,0.000000,0.000000,90.000000,90.000000,0.000000,90.000000,90.000000,0.000000
